Image Title,Source Id,Target Id
007-10017-00_Page_4,3d137043-67b1-4392-b7f1-01bda259e207,e9d4fa41-3067-43f5-8eb0-c46f54b384b8
dedicated-zones,9b3aa2fb-46db-496f-ab4c-01cca8ea0869,d6143759-ab72-4aa5-b188-517c87403b5d
"D7, SD07, OD073 Hole Glove Towel & Cup",93eb632d-f709-4965-9ba3-01d21e300503,218702ee-b62d-4bee-8616-7dde523f55e1
story-level-2-4-mobile-1,d3de9516-e336-42c1-92cf-01d5e4d5176a,2a6ad422-b4ec-4922-9377-01822151ba8c
ecg,7508042c-8049-4078-8987-0257ac7fd1b4,07e08b43-8c71-4c66-a184-ae011e026412
iqvitals-zone-cart,c651467b-8a3a-4100-a3d1-027c5a4977c0,4ab2e9f0-1d28-4c51-8677-c077fad88850
design-center-header,780a3093-6977-454b-919a-02c000ec683a,cfac65d3-e8ee-455d-af20-3fa8e566e9dd
emr-integration-patient-flow,00354214-0023-4a93-9be2-02d6077a6694,41593b89-2448-46c4-b7b7-fe5646fa8d0a
sediment,87d9c9b7-4ae4-4b04-a93f-02f4b7db7c94,c1316df4-cad0-4618-88e6-88966524347a
7_M11_Straight_Trays_Ritter,b93dd2d0-0089-4c09-a92a-030da39af59b,b04c3131-1fc8-4c23-9cfc-5d841a959d7c
how-to-eliminate-an-eae,327e6eb5-7f9d-439e-9fee-0335b87aada2,80402737-a455-407b-9f1e-75c20fc02698
red-angle-pg,9efa2be8-d049-4291-8856-03684d04f6b7,d8003a11-a6ee-4487-8593-e7dbe2f8e75c
Arrowroot,6a1eb20a-55fd-4ae4-acb0-036db82afdc9,ae0db99b-5b7f-487c-a848-64d90f48fbda
patient-staff-safety-inactive,2e0f1ed1-36d8-4fbc-abd1-03caa360d394,1c7c6600-3e7d-471b-8884-1aa1df3e5fc4
design-center-header-2,11628bdb-574e-4a90-972d-03cdf2e59fe2,329d778f-33be-46fe-8e53-0c7cdf813744
copd-news-press,1490b68f-0764-4a96-996d-03ec3e0da962,a88bbaa4-6044-49e2-ad09-76ee26932ca0
may-bp-month-banner,5a7e027e-381d-49a9-b225-03f01eea4323,7fcf5c8e-3d6c-41c1-856c-fc6146c582ae
2_m3_3qtr_Right_Ritter,9855cbe3-1e32-4a6a-a832-042fc2ea628b,7742ad86-91d3-4868-8f93-08b5b8b24764
fully-connected-ecosystem-mcs,f62cb0ea-ca1e-47b5-9765-044da9d33ba5,740bed81-b2de-493c-a91c-19d22e360798
exam-room-promo-beta,e37a557d-d958-4179-aaf5-0454bff69be3,9bdf6d23-9587-4c67-949a-c600df67d5cc
k180,152db54b-2b07-422d-981a-0493ba81275d,c152915a-9cc8-4576-9d4a-0a521870a7dd
basic-in-room-vitals,2d4a8f7c-52f8-49a7-954a-04c5a53518b8,d576cb7e-c138-407c-83d0-f6ef1573c261
procedure-centered,fb34da8f-55e2-4edd-aee4-04c7856dbf6b,f7a8bf2d-d075-4a84-bc69-e8616cddd8e6
2019 Exam Promo Small Banner_1_4,39f68b0d-6b2f-4f1a-b04d-050d8d36f2f8,fdf88136-30c0-475c-803e-0fefc362b49d
Podiatry_Procedure-Zone-Flexibility,f20c2ab0-5cbe-4854-92bb-053379ec7cd7,90775d99-e41c-4d0b-9e72-d1e4c4db7602
better-patients-better-care-infographic,fdf1e900-2c25-4a5b-86bb-056ea36e1f0f,51686641-52af-4478-a293-cd3876b89739
workflow-optimization-header-3,7aae5a3c-7074-42a1-a94d-058337382a26,e2e19bb5-b854-4d5b-a49b-4dc15f2a0c28
patient-and-staff-satisfaction-header,9d10c31b-de7f-4832-9154-05bbd3740652,a2392520-e5bd-4a58-ac41-5d44959517a1
page-angle-grey-1,28e37b8f-5be8-43aa-977b-05beef032e02,41f6700f-508c-4fe0-b595-9c41fa923377
exam-workflows-header,57649efc-5bb6-4933-8d48-05e590cdb19a,cc9e9e69-e185-428f-b6ef-acac06076135
6214,9ceda881-d9c9-493f-a5dc-05f0093cade9,08d5c04d-8762-4190-b1e0-a90e46b9e33c
2021 procedure room program design,717ddb3c-f345-4adb-8f2f-062f9d398f26,8d87afc8-a04d-42c1-980b-50198e686c6b
641-13,e96ad6c2-afe1-4d95-9ca3-063eba87212b,a00784b2-24e0-4b9f-905a-3d7b3aaeba22
usgbc-membership-logo200_247,740af11b-f709-46be-ac38-0656203468c9,d10a8dac-8263-40cd-9dab-9f7cf513fa5b
digital-vital-signs-device-1,dc305214-0b84-4244-acd7-0664e23d2c0f,ed7de729-0857-4c7e-9b12-75477f90983d
active-mcs-schematic,3e1b4066-c869-4019-98ad-06b579c7936a,186b1891-7d49-4c87-98aa-0f81566748e3
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_Page_10,a109d1d0-fe93-40e2-8c37-06e546975057,1c278a60-3289-4cd6-9cd7-8d284a4a642c
rodney-haas-himss19-1,110e1d69-abf8-4a7c-8b11-0726ef445b09,760d18c6-bf9c-44ce-9948-b779824795eb
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_Page_03,56cb6177-094e-4928-b910-0741f92764f2,83258702-7105-40ea-bb16-07a05b337c99
iqvitals-iqscale-slide-2-5,f3e4e7a5-6dc2-4fb9-a1eb-075dbecd8eaf,a9d4bc6e-7456-490d-b773-e94d27cfda7c
m9_mid_printer,9215e72c-a7e2-465e-95c7-075dcf53f229,3667cfb6-09c6-4032-84d8-11733f86cee7
better-bp-slider,85e70fa9-215d-46ae-80f5-077c70731f3c,181869a3-aae8-4392-9ae3-6dc3e449bd50
280-video-banner,1f2eb751-4104-4881-a1d1-07825661792f,8b5bb15c-8057-4028-ae01-5ef85f8f0c8d
product-banner,fe3e4054-c9fe-4a15-8b65-080e25af48a7,7802a142-ca0f-4f5b-b2d1-9b3dddb48bc1
I1 & I2 Instrument Panel,7996dc83-1b70-4ba0-aa69-087b38e75c3b,e5cc36da-f38f-4130-86aa-a1076a35e4d3
641_left,c74e1f46-fb6a-438a-a3c8-08e2cf0ca771,87dea652-6a41-456b-9dd5-ad979dec0150
proof-point-icon-mcs,95f4e8d4-e86c-4855-bd85-08ed5378a22b,9fef00f6-0393-4631-be71-576d01b180c5
mcs-cpi-slide-3,1f649d02-ad3f-4227-aab8-08f38dff1a9e,25b90d73-4dbd-4a76-bda6-1c8631cf92d7
rtls-mcs-slide,5cfc7185-5aaf-49f4-a268-08fa601dc212,bc345bc7-f20c-4fb2-8082-308fcaf43ba6
midmark-rtls-1200x150-5,13d87190-ebc6-47cd-b1ea-090f7416cb24,d4cdac11-3b5a-4e3d-8ba9-d7048b49b1cb
iqvitals-spo2-slide,135fb973-52ba-403c-be1d-093bb213cbc3,08ca644a-f73c-4b2b-86d0-2fd43e596c16
questions-banner,4e1ea21c-5420-4f4a-8ac5-0943b35ad9a9,6e60358f-cd02-4227-94b3-f03c56ab49e2
ada-resource,698adc25-a43a-420e-b7db-095563cdedf0,5ee4c56e-ddc9-433b-8986-503fb17295de
step-two,5dfb09d3-994f-43f5-a4f1-0962f4fdf2df,0bd7ec64-8366-44dd-9f8d-5f001eb99653
1_m3_Straight_Ritter,b6740380-4453-4fed-b6b0-096afa01b290,dd387e33-11ec-436c-964f-9012a001734a
patient-and-staff-safety-solutions-detail-header,83d4d040-fea4-4c0b-8c0b-0998d64fed18,0d1f3c9c-80cd-4d5c-9aac-e9cd195c7aea
630-1-updated,7274a2f7-b873-4b47-9f9f-099c79c11744,973e5032-8cc5-4cab-a3cf-aa4d394c7bc7
2020-procedure-room-promo-nav,564d0d16-fa5b-4a17-893e-09ad5be9ebc0,c2a6d78e-f9ed-43db-be19-c8155d6d23a9
himss20-logo-reverse,d32edb0d-8721-4f6e-ab69-09bfbd035763,9b47827d-192e-4d9c-abf8-bd32e3591bdb
patient-and-staff-satisfaction,9b31d49a-6202-4b33-a114-09cc77284072,537ed508-5b78-4f66-b462-b1864b551df8
5-considerations,6c168cc5-3327-4668-99c2-0a1522b3aff4,22afcda6-70fd-482e-b6d7-b0f6ea6339ab
asset-tracking-and-management-2,2deb0735-daae-48e4-8ab3-0a1e27fe849d,81ae3811-c67a-473b-8454-0fe50f647d7f
630-mobile,b09bf471-0710-4704-8339-0a22264f3600,e6ec91fb-1431-43a0-8e83-1902ab7093a5
dedicated-zones-exam-room-workflow,b835ded3-ea6a-4622-9a07-0a67851076db,5704a6fd-60c0-44e6-8beb-42be9e3f73af
halo-beta-200-led-roll,35f40f40-ae18-4fba-8986-0a8ba3892c14,d7a0fff4-0c13-4afb-81c4-e21e4eff11ae
The-Connected-Point-of-Care-Ecosystem----A-Solid-Foundation-for-Value-Based-Care,91a16cb9-dbd1-4cf1-9688-0ae1c8edd1c4,83823a3c-4d2e-4e39-ae92-75e5136a166d
testrs-280-Side-chair-Option-3,dc59e46f-a068-4942-8b3d-0ae437265b70,3ba3ce25-3ccc-41ea-a4ec-24f06b76ab3b
Starting-SPRINT-BP-Protocol,f861c383-ac88-4555-be32-0aee3b9c4c6e,06d9b2ae-aca8-4087-b97e-42729ec8e249
medical-product-category-banners-launch-mobile,4ef09426-2b04-4160-b5cd-0afb4bdde1bf,e3a874c6-81fd-44a0-981a-9b2017b0f76f
iqvitals-zone-feature-banner-1-2,c3332b86-8dac-4480-83cf-0aff757cd88b,3db5232d-654c-426e-9991-afe212b32456
point-of-care-book,1c966a21-0143-4e0d-b6ec-0b00644aa4b9,b595fb83-a5a8-46a3-967f-ab305180f735
exam-room-promo-iqholter,b1e3ad71-e859-48e5-9cb2-0b28ec18b2c6,cd959da5-874c-463e-915c-9777718a300c
john-shevlin-midmark,660ff115-2208-478f-b11c-0b31f14a0e90,7ba4e044-bb9e-4631-aa93-3e64d7162104
save-2018-exam-room-promo-navigation,2ce61af8-08e7-43a8-9298-0b64821750a1,4115348e-e690-47a5-b660-42de80414b7e
header-top-exam-promo,28807487-45eb-4f14-85c0-0b6cf31da2bb,c0b8f820-7712-4e1a-b080-ba127d959e93
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_Page_07,d28fa868-e09f-4cc4-9c68-0ba7d21a091b,08ee7ed3-bb36-4183-8fbf-820818b7f44f
supply-proximity,1e13fd55-e256-45bf-8309-0bad46a9fe04,7df2fd5b-3f43-4e96-8f4e-6c0ae817cc2a
dermatology,e1cd0d8b-0c8e-4eef-9d4b-0bf5bc39dc8a,42cb7de8-46b6-43e7-a58f-527a93c5fafa
exam-room-design-solution,4b6504ec-c766-4deb-a8d9-0c153258714a,226ff58e-6970-411b-bc2b-04f2512ed066
mcs-exam-workflows-hd,9bb42986-76d2-4796-9a62-0c69788fb965,6a1030f2-88ec-41ed-a2a3-0336e038f4f4
iv-pole,b9f75b57-a9f5-449e-a29d-0ca525a1e0c6,7ed1ca0d-7d23-4b6b-83f8-62ac4f9eacc1
2_QuickcleanMidQC1Right,8d545314-4c50-41f0-920c-0caefa7d8819,940a7478-5e83-40f8-9fe5-90717b9ea677
dermatology,5632f990-5f5e-4305-8f56-0ce7b3228378,bd468515-66a3-4b88-9eba-620233ff7bf0
active-mcs-heartbeat,5929a267-da57-45a6-874f-0ce8d8b8c26b,5ca673e7-4eea-40de-8048-a11e541733a4
30,081a16aa-68fe-4012-8bd4-0d0c97a4d125,fb6cbaef-62d0-4269-b313-afaf82a513e2
neutral-aggregate,45e473dd-1f74-4ef3-aa26-0d0e7ce131e0,4cf13225-394e-4a1c-afd3-1d213480e552
steri-monitoring,ece67219-be4f-4ab6-bbc3-0d1b4a4e572d,8ba9c827-89bc-45e9-9454-6cb4f105f9d8
midmark-rtls-450x450-2,eae1ad04-d55f-4d78-aed0-0d1ee687744c,48c6c060-5d61-4863-bd05-4ea15a68b824
procedure-workflow-mcs-hd-3,0079fee0-1cbf-4aeb-9c7b-0d21d0d3daca,0db54e63-2a1d-4af7-bef9-a20753f1e524
midmark-clinical-solutions-hd,419b980c-0cb7-41f7-a7c4-0d239b0984f6,75b309ce-b352-4c93-a6c4-b95f7c1482e2
225,e8e59dcf-b8a7-40fe-8ccd-0d31580ec557,91b82a90-8324-4b38-a51c-1f1686a31e4e
Mobile image_smallOpt B,3a0d9d25-4d83-407d-ae4a-0d4323b68b55,4a4f4457-9704-4244-81ec-c424097e015f
Capturing a Better Blood Pressure Reading,e6da7307-1b66-4f66-be8e-0d4584204af8,13cd88ee-928d-4543-8928-d7dcb2519c68
CPI-mcs,31005d7f-5955-4cb9-9a7e-0d5e6f162dc3,e4e1e38a-d026-423d-80e1-72e3e5c72507
banner-section-630,e532b42e-f47a-4108-82da-0d7e749404c0,cf10b282-7518-45c8-b807-3447f48a902d
apple-ledhq-bkgrnd,12b908c1-f5f9-4a51-a49e-0d89eb5bfe21,c4429bb3-07f3-4c39-bac5-7cf992a4eb6e
asset-tags,bcf22c07-0b79-403f-9cdf-0d8b2535f0e7,dc49a6f2-c903-4b97-be98-16f65daa82a3
iqvitals-iq-scale-slide,8bd213f2-772b-4dae-8e6b-0dd7f4e35e47,b2485148-80c7-41fa-97b3-bc6d20c81db3
design-center-icon-active,33506477-699b-4f29-a363-0ddd5adc5061,041169de-a0b9-47a6-8516-72369ddb5fae
mcs-ada-slide,af9abade-f79d-449c-88b5-0df16b52611c,bb70a1d5-cfb7-4c9c-a593-8cf313b80c5b
a-d-form-banner,d3e38f99-246b-4fb5-9f35-0e090c7bb5e1,4105c1c9-6173-4191-99f3-ad6c829d5ac4
workflow optimization,2ea6a9e6-279b-47a0-979b-0e09d123d461,d59055dd-3a2c-42e8-b415-343f1a7abdc1
Telehealth_Copper_Room_with_Mask_and_Gloves_1_with_screen,9e3940b2-cbe7-4501-a593-0e128ca5f839,83b88a81-3601-49ec-a1c0-b192b89bad94
mist,467dbb02-49e8-4075-9d42-0e2196ede717,b860b2c5-d8dc-4fe2-9267-918c020b837e
new-workstations-header-2,86d28b25-6ac5-4a39-98e5-0e22c127b728,b00d445a-4e7c-45d0-8eb9-92ff53e8b9cd
Design Checklist_blog thumbnail image,49ae6c52-244c-4d21-a6bd-0e91c0d4b2dd,824b28b6-d1cf-493c-b419-be500585ba51
244-exam-promo,fa10aa78-0569-4356-855d-0e9438733a01,a8f1bf50-ace7-4e6c-bd33-7be6198e4c90
new-workstations-header-2-2,83d4e4ad-3823-45ff-a2b4-0e94561f1ceb,b50944bb-106e-45de-a9a9-936c4e893386
asset-tracking-management-slide,5ee96535-e03b-4740-b1c7-0f35d1eeb105,28855f22-e1f7-41fd-8966-c18b7115c446
ada-mcs-banner,fb8c7278-8c1c-4029-92d9-0f3da8e3e1be,048df0c0-9508-46cf-8929-622a1d601610
testr2-280-side-chair-option-3-zoom-out,b620a6a5-5949-4c2e-8298-0fdea62136dc,3adb2bc7-0bd6-4c5c-88f5-d38541cbabed
story-level-3,bd06b1b4-ee8a-4a6b-8134-10039ed4787a,6f165696-2f2d-4073-9720-78f8a164f071
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_Page_02,9155e152-8228-44ec-b52d-1007b853fa33,6fb1064d-5945-40fa-bf8c-58148be89a66
Exergen-Thermometer-Disposable-Caps,f2ab091b-8061-4fef-90f2-100e657e608c,fcad565a-3007-4725-b70e-d53cd24cd84a
bonus-offer-bkgrnd,e5df84df-98ce-4a34-ae37-10197176598e,9305ad8a-e260-4d56-9b8a-a46f606b93a6
641-4,c7f200cf-2dd6-4a6b-bbd4-101b204d5cf8,ed64424b-a80f-47d1-a470-a092cb25932b
patient-and-staff-safety,605280ba-709d-4a6a-bc5d-10725e20c03e,01083281-3cbc-48ff-a075-510e25ec8c53
ada-mcs-slide,95a72135-50fc-4085-af09-107611b9c712,dfa8d497-a8ab-480e-be17-31139a7dae5d
626-img-slider,1d159c16-fa76-4750-83ac-108dd29a1113,1baf2328-15b2-4d41-a065-4cc2a217cd8e
dermatology,3c50758e-a0dd-4bf0-a2a8-109702fcc318,5f5c1b97-478d-4f4b-90bf-3d4c195caa09
Fairbanks-TeleWeigh-Digital-Scale_1-100-1603,0c97f035-a7cd-4808-ab21-10a65efe9337,f5dc5ab9-4753-4299-a066-be1b0563f5f5
vital_signs,bbeba74c-ec25-47eb-991f-10c5d56a5b10,a1decf2f-b74a-40e9-a711-2564227f2e60
rodney-haas-himss19,f4f61dad-064a-43b1-8c80-11245ff8c5db,44c69bff-3035-4e1f-a81a-7007b8f1d094
2019-exam-room-promotion-ad,a2c98225-e7d0-4538-b268-112ea166887a,30d167fb-c8f1-42bb-b523-ab5e3bad2648
savenow-promo,0e31fba7-69e8-4f4c-ac96-11741b30d9bf,252a412a-600d-4a0a-9d89-15417cfaf617
Thin Casework Catalog Webpage Banner,4810cfa0-89de-4d2f-b422-117bde831a0d,3c70e21a-89a9-4582-8777-9106690ce0b4
light-blue-flat-top,7a928fdd-fb73-4849-a866-1190be15cd34,c113b576-4794-44cb-8483-4daafbb3193e
6217,79a4755b-87ac-4619-9a03-1197cc887a44,e5b1f81e-f850-43c3-9683-4e50043dda48
7_M3_Top_Cover_Protector_Ritter,462f7d48-bddc-4f7d-b120-11ba9de20437,ce201b29-e822-4e72-83a6-c6fd5db25eae
continuous-care-exam-room-workflow,3eb2973a-735a-4c0e-adf6-11e542f509a2,80c15887-edf7-4b23-8114-31ad4a47eafa
641,093f4fe6-be18-4435-a36b-11fa09b627da,9a0ad221-d9c4-403e-bb26-f518adb869d7
architectural-resources-design-center,4f4d1eee-0e5a-4bcf-863e-1208646b1fe8,4f30f035-68be-46f4-a1d0-d554c0400e92
255,0bd20af0-11ff-4593-9fa5-1238f141027a,84f0fa60-c20d-457a-b77e-eb4b719fa895
beta-instrument,f11e6600-7b10-4d38-a71e-1262a343aa88,64a0c3b3-5398-42b0-a0d5-c11727fa910e
Telehealth_Copper_Room_with_Mask_and_Gloves_1_with_screen,32d91a5e-3937-45b0-aec0-1295c1e9e3dd,4b6aa4fb-b8c2-4478-9970-065cfdf98bff
Corian Ash Aggregate,1daa376b-7f9c-45b9-aec8-129771a6c397,c5ebdad3-c31a-43ba-961f-6871200bb989
630_mid_semi_fowler,523a9598-e2b2-4684-a7c7-12a9cf785dd5,b6e05d93-a8c7-41c1-b330-d0643e2acf86
story-level-3-mobile-1,3f234dc5-321a-41d7-bc9b-130375fe644f,920b3f74-3555-463b-904b-749d26965a0d
midmark-heine-1,8b0ffca3-3697-46b0-b358-135a48476f97,92d3677e-900f-4435-a87a-ffd1c7cc7f0b
Cart-Mounted-Dual-Storage-Bin-Kit_2-200-0074,8ee8602e-5a71-4875-9b20-13737e2f68ac,97a3c9df-e93a-48be-8196-bdd8ceb208da
synthesis-section,925d01da-f3fb-4182-8e9c-13a6248e9ed1,dc2c2fbb-888b-4305-85b2-1720ca88320a
"_0002_The Connected Point of Care Ecosystem_ 
A Solid Foundation for Value-Based Care",08c72b43-c680-47fd-a3b0-13c887224b5b,83aca9f7-8392-4d7d-b235-dc4d34c00423
Designing-for-Prevention,47660e3a-bb54-4e6c-a8a4-1412d296db85,f518a50e-06ec-40ae-8b83-23f089e237af
iqvitals-zone-feature-hd-banner,45ba54e5-c33d-4ea2-bc6f-148325e3dcdd,cf82b3f3-3bfc-4a93-a3ce-29f0ed861d47
midmark-evidence-based-design-approach,bbcc801e-e9c9-4095-9a93-14910c5307d4,a570ec6c-be02-4845-b070-ceee637b39a6
ritter-m9-m11-press-release,1bbe043f-2272-4bda-9a21-149d3b275ff6,2d99a618-9167-4dc6-94de-614de52a70e6
647_feature,0b8bc237-3aac-4565-9309-14c62a76c995,0d568080-086f-496a-bf79-b84cae978ca5
spiro-cerner,1470baab-fffb-408f-aff9-14dfae617f16,5d1ee02b-b07d-452d-a80e-088fb44aeba3
vistacool-double-stand,fdcfc019-c9b8-4e61-869c-152e1118133e,5e74b0a9-742d-4dfb-a9ce-6b3a43a33833
ad-728x90,5bbe14df-13e5-447f-ac59-15341a69706b,93667b88-52d7-4006-b4b8-13a736e87bd8
Mobile image_small,964db71a-4d73-40b0-9d49-1554f2e17030,bbaf72f2-05f8-4915-8c62-67e970291c3a
exam-room-promo-bonus-banner-1,dc7e6126-3d1b-425a-9f75-155a5c1216da,f38dc4e7-6b5a-4e58-8897-1925e6cc0d33
zone-slider-image-2,3c844cfb-1d04-41c8-9c19-158d0e036bed,330c44e8-6f3c-43ab-a4c2-53fcdba6a076
Mobile image_small,c009ed43-9e1c-440e-933c-159520a7cab4,0d6a0899-bfa3-41b5-aff4-84adecae88f5
exam-room-promo-bottom-header2,d748ad9b-586f-4b82-87dc-15959b2f8196,6dca8426-992b-4810-9b8a-0a7386fec071
Corian Juniper,999ae545-601c-4b5a-8b98-15b861e806fb,c72ab629-7b6c-41c3-96ec-d856800210cb
save-now-procedure-room-promo-nav-2020-chairs,c76366bd-7238-4b09-a1ed-15c8f2c3ef1b,565a9949-5df4-48e3-abe6-afb048a4f678
beta-wall,2354d78f-0105-4cc8-8e3a-15f04709e8e0,0fb26687-2553-47a0-80ce-7381f1be18f1
RTLS-Workflow-Solutions,56e8a26b-af6c-4a2f-87a0-1637e2d5b481,b58a15ab-3fc8-4bf2-a2a3-9f6cd60cbbe7
story-level-3-2-1-1-1,1af354cd-0710-4870-a83e-16701e492b24,2dfe0851-5d09-4e8a-b51d-b41a3c1d4e01
Telehealth_Copper_Room_with_Mask_and_Gloves_1_with_screen,220419eb-7b80-4439-8918-16780d248b7c,4b6aa4fb-b8c2-4478-9970-065cfdf98bff
m11-deal,b85db5c8-958e-4475-892f-16a6c5b6b71b,a62cacc8-42a1-4169-8b5c-6a0646fc0fa5
digital-diagnostic-nav-2020,fd510d58-d986-46b9-9b99-16cbf1540e2f,75dac8a0-551e-467b-98b4-7dcc8c84a839
bonus-offer-19,0384b15a-433e-4c19-951a-16d70316aa4b,829232a9-981a-4ade-a7a6-2d106b6dabce
contact-us-wh-mobile,25e0b7ed-4aef-4885-a9f1-16e0d7e293d4,ac97e039-01e1-4ec7-b257-40e3f618fafd
QuickcleanMidQC6BeakerAcc,813c5033-f9aa-4d7a-9eaf-16e6288f2b4c,d33ea3c2-c2d4-43d4-8dc6-181d4b4d8816
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_page_01,24cd886c-b4ea-42bd-b54e-16eb85913913,d26bbfb4-0f56-4c86-ae5b-4dea04c5f832
procedures-promo-chairs-button-1,e089f21a-c120-4cd4-a95e-16f622c9e261,2d124084-60d0-4c09-b36a-87260471a208
5_M9_Straight_Trays_Ritter,931fb953-df38-4b42-b7f0-1709ebf8478b,497857f0-a4a0-44ae-89c4-0257bbb77d65
mcs-continuous-care,a724ab26-fc56-434d-aeee-174eaa5d3d52,8db10b20-d97f-4952-94dd-096e10ae5d62
venus-silver,0729e05b-caf1-4e0f-8a1e-17570b301ac2,f3f7e838-b8fc-4e58-9052-c219f5a19f5d
podiatry workflow,09db2880-191e-4c99-8908-176fec854f96,50b94fcf-57c4-4819-bab1-792d65986029
6_m3_3qtr_Left_Tray_Open_2_Ritter,7df8b9ad-da07-443e-b4ab-178263002ce5,9bff1e7f-d8ad-4bc5-a454-6339579a7bff
ash-aggregateal-corian,a2a8e53d-7381-48c6-80bb-17d95ad9825c,f379980c-b399-425e-a12d-60f94b8c2dcd
product-banner-2,d6189196-a6cf-4a0b-a441-17dc5fa0bbc1,8a6830ac-0255-49fb-85f5-03516709cc58
zone-header,32e838ab-ade7-4f89-b32b-17fc36bc1e2c,62f23655-590c-44ba-bd2d-d7f85b49cee0
Medical Product Category Banners - Workstations,d4c52355-d1d4-48d1-bb94-180c9f1cf68c,4e67c426-cc55-4fc5-8033-df15a5bc9c63
dvsd,31e363be-71f4-427f-8282-18144069f270,ca30c6bb-7fff-4b9d-bead-f4141bb0ac02
Medical Product Category Banners - Care Exchange,4adc8789-1fc4-4feb-89cd-184014eb56d6,735f293d-b043-46ca-9614-dba871c78708
pink-slant,222445ef-928e-48f0-8faf-187e8e89ec0f,700fc9c8-d76b-44a0-a37d-7166243943bd
P1 Procedure Cart 6 drawer (1),246fe8fb-61a7-43a1-afc4-189d40252de0,12053411-ac39-42b2-9bd6-844040f1653c
007-10369-00-rev-a1-podiatry-infection-prevention-white-paper-final_Page_01,8f8b0799-a25b-45b2-9793-190354fb3b2b,e89127ad-6995-4b8a-a7f8-341fcb4442b1
Mobile image_small,1ffb29ce-4234-4bd7-b904-1918555dd664,d1c43f54-1ccd-4ff6-af0c-8d74ba439bf1
Bringing-Consistency,7d22db54-dbb1-46ce-9b26-19209f63a21b,936d5d1e-4a40-4fb2-aa6c-3021b846ecbc
282-video-banner,815914f8-fefb-4fc9-b8a9-19226196f171,0affffa1-f2d9-454e-adba-a4d73078573d
647_feature,9ec49268-88b5-4f32-bdbf-19358934a682,63fb721c-9e5d-47ab-892c-9c7192d745f0
ip-cat-banner,2efa0141-3f1e-443e-9cd3-194b54f4095d,3109e7e8-aef0-4a26-9a23-96af16c0a552
gettyimages-595348655_flatrgb_right,427f150b-dd66-4634-9d6e-194ec1f7e405,a3d504dd-41be-4bc7-afb8-da0c0011e6a3
exam-promo-2,1491bd84-6b88-4985-93b1-197a99401efb,b8d459f6-11d2-483a-98c9-90fb9de04a78
Medical Product Category Banners - BF,63b777a2-e892-431e-9f08-19edc34ffce4,d1c8c0c5-e784-468d-ba73-8502a2084d80
workflows-dr-img,28ac6762-a58b-4fbb-bc10-1a1673cceb21,9b33d22a-c65c-4dd9-881a-d1868f360980
OE 02 GTC,d981d678-0093-43ca-87ec-1a3d37ee8e5e,19608676-f437-4a95-beeb-b3cefc05beeb
Derm-Times-eNewsletter-Web-Banner,66616915-5730-4bc3-801f-1a611f1599a3,030506c5-2d7b-48f0-9c52-a1ce3fbc07a6
mobile-medical-story-level-2-4,d6310ea2-6dbc-4a9f-9b4c-1a6d94d241cc,2b8aa3a9-4801-4b75-9090-666ab7d66558
save-now-procedure-room-promo-nav-2020-cabinetry,5dcb62a4-e6b2-4b10-8ccb-1a723eabc0f7,101f501b-adda-41af-b3bf-8d344ae59681
10_m3_3qtr_Left_Printer_2_Ritter,a725b5ad-acfa-47bf-b50c-1a72fea5de64,5b8bfc9c-3181-4197-952a-6fc17af62d22
vistacool-diagram-double,e820648d-4a94-4ef7-91c5-1a92f9a903ca,6c9a7d36-54ed-4a88-bb8f-dac918ca6c42
extra-safety-basket-4,bdb40ed5-8116-4c08-82af-1aa2cc712639,fea08598-b658-4b14-b2fe-304e2d8b644f
626-slider-img,5dd3f3aa-ef9a-4a65-9f58-1af790ae462a,e7e6ca09-4bbd-4f45-a16f-91697f854d8b
himss20-2020-rtls,6a2535bf-b9aa-40e8-abe1-1b77a7515747,ac3037bb-cac8-49f7-9181-ad5d6adeb751
Product-cat-banner2,ced6e18d-8bae-49dc-bf3c-1b77e3ceb1d4,899ac95c-e5e4-4e34-aec3-316af0c76f07
spiro-4,25155d84-9755-42aa-9d45-1b88a796377d,2f0901c1-86f3-4386-b2ad-ec0e820835a7
physicians_practice,1ecc6ade-a28b-45e8-9da0-1baa7863d341,24180569-53f3-4ee2-a7b2-da5536a99510
6_M9_Straight_Mixed_Load_Ritter,08780693-796c-4fae-b719-1bb6b20341ca,147c2b47-ab45-44f4-8664-5a05007723b3
asset-management,6f58e076-98c6-43d7-aae8-1bbdac68879f,fd5428e3-befb-41e0-aa94-3e7a281d975d
landing-page-iqvitals-angle-4,2db98b15-e2f8-431f-87ca-1bd9aa3a977a,4e2d1358-cfb2-4982-a64e-0bdd1a8ce2e3
mm98-isometric_office-layout_r05_20180531,6db78e57-69c8-42b2-8959-1c04e05b5ad8,b4433f5e-2145-4fa2-bff8-63f65f12c3c3
244-mobile,6076fcfb-af7d-47b1-b042-1c06a46f1e64,5db88ff7-e8d7-4ed0-8987-0711d078cba0
641-19,840b5a66-d1e9-4148-a310-1c5ae5f61cc5,30742f28-91e3-4122-a6d7-f2d5d4b965bc
